scenario_id,ego_id,rule_STL,
DEU_LocationALower-51_266_T-1,7,R_G3,
DEU_LocationAUpper-38_250_T-1,8,R_G3,
DEU_LocationALower-47_86_T-1,12,R_G3,
DEU_LocationCUpper-4_35_T-1,13,R_G3,
DEU_LocationALower-47_97_T-1,12,R_G3,
DEU_LocationALower-47_97_T-1,14,R_G3,
DEU_LocationALower-44_163_T-1,10,R_G3,
DEU_LocationAUpper-32_154_T-1,9,R_G3,
DEU_LocationALower-13_138_T-1,8,R_G3,
DEU_LocationALower-26_225_T-1,10,R_G3,
DEU_LocationALower-31_49_T-1,9,R_G3,
DEU_LocationAUpper-46_108_T-1,11,R_G3,
DEU_LocationAUpper-29_217_T-1,12,R_G3,
DEU_LocationCUpper-4_87_T-1,16,R_G3,
DEU_LocationALower-39_139_T-1,9,R_G3,
DEU_LocationALower-33_147_T-1,12,R_G3,
DEU_LocationALower-33_147_T-1,14,R_G3,
DEU_LocationAUpper-37_116_T-1,12,R_G3,
DEU_LocationAUpper-57_256_T-1,9,R_G3,
DEU_LocationALower-47_38_T-1,6,R_G3,
DEU_LocationALower-47_38_T-1,7,R_G3,
DEU_LocationELower-18_2_T-1,5,R_G3,
DEU_LocationALower-45_192_T-1,12,R_G3,
DEU_LocationBLower-3_172_T-1,11,R_G3,
DEU_LocationALower-36_121_T-1,15,R_G3,
DEU_LocationALower-36_121_T-1,16,R_G3,
DEU_LocationALower-36_121_T-1,17,R_G3,
DEU_LocationALower-36_121_T-1,21,R_G3,
DEU_LocationALower-13_79_T-1,11,R_G3,
DEU_LocationALower-45_263_T-1,7,R_G3,
DEU_LocationALower-45_263_T-1,8,R_G3,
DEU_LocationALower-45_263_T-1,17,R_G3,
DEU_LocationALower-52_169_T-1,7,R_G3,
DEU_LocationALower-52_169_T-1,8,R_G3,
DEU_LocationALower-55_58_T-1,20,R_G3,
DEU_LocationALower-36_239_T-1,9,R_G3,
DEU_LocationALower-36_239_T-1,11,R_G3,
DEU_LocationALower-50_216_T-1,6,R_G3,
DEU_LocationALower-50_216_T-1,13,R_G1,R_G3
DEU_LocationALower-57_239_T-1,11,R_G3,
DEU_LocationALower-57_239_T-1,14,R_G3,
DEU_LocationAUpper-30_44_T-1,11,R_G3,
DEU_LocationAUpper-30_44_T-1,13,R_G3,
DEU_LocationALower-39_93_T-1,7,R_G3,
DEU_LocationALower-39_93_T-1,8,R_G3,
DEU_LocationALower-39_93_T-1,11,R_G3,
DEU_LocationALower-39_93_T-1,12,R_G3,
DEU_LocationALower-52_144_T-1,6,R_G3,
DEU_LocationALower-57_131_T-1,21,R_G3,
DEU_LocationALower-57_131_T-1,22,R_G3,
DEU_LocationALower-48_18_T-1,19,R_G3,
DEU_LocationALower-48_18_T-1,21,R_G3,
DEU_LocationCLower-5_172_T-1,13,R_G3,
DEU_LocationALower-38_102_T-1,15,R_G3,
DEU_LocationALower-25_77_T-1,18,R_G3,
DEU_LocationFUpper-59_62_T-1,5,R_G3,
DEU_LocationALower-57_51_T-1,11,R_G1,R_G3
DEU_LocationALower-37_68_T-1,12,R_G3,
DEU_LocationALower-30_237_T-1,11,R_G3,
DEU_LocationALower-41_16_T-1,7,R_G3,
DEU_LocationALower-41_16_T-1,14,R_G1,R_G3
DEU_LocationCLower-6_46_T-1,8,R_G3,
DEU_LocationALower-38_84_T-1,8,R_G3,
DEU_LocationALower-32_20_T-1,8,R_G3,
DEU_LocationALower-32_20_T-1,11,R_G3,
DEU_LocationAUpper-34_96_T-1,9,R_G3,
DEU_LocationALower-38_77_T-1,16,R_G3,
DEU_LocationALower-32_78_T-1,10,R_G3,
DEU_LocationALower-32_78_T-1,12,R_G3,
DEU_LocationALower-54_155_T-1,17,R_G3,
DEU_LocationALower-40_225_T-1,7,R_G3,
DEU_LocationALower-40_225_T-1,8,R_G3,
DEU_LocationALower-40_225_T-1,12,R_G3,
DEU_LocationALower-28_254_T-1,17,R_G3,
DEU_LocationALower-55_153_T-1,17,R_G3,
DEU_LocationFLower-58_32_T-1,11,R_G3,
DEU_LocationALower-33_104_T-1,7,R_G3,
DEU_LocationALower-12_201_T-1,24,R_G3,
DEU_LocationALower-12_201_T-1,27,R_G3,
DEU_LocationALower-44_56_T-1,13,R_G3,
DEU_LocationALower-42_10_T-1,8,R_G3,
DEU_LocationALower-42_10_T-1,11,R_G1,R_G3
DEU_LocationALower-43_139_T-1,5,R_G3,
DEU_LocationALower-43_139_T-1,13,R_G3,
DEU_LocationAUpper-47_3_T-1,12,R_G3,
DEU_LocationALower-54_88_T-1,13,R_G3,
DEU_LocationALower-12_22_T-1,9,R_G3,
DEU_LocationALower-12_22_T-1,12,R_G3,
DEU_LocationALower-12_22_T-1,15,R_G3,
DEU_LocationALower-27_135_T-1,7,R_G3,
DEU_LocationALower-27_135_T-1,16,R_G3,
DEU_LocationALower-39_199_T-1,8,R_G3,
DEU_LocationALower-39_199_T-1,17,R_G3,
DEU_LocationALower-45_63_T-1,5,R_G3,
DEU_LocationALower-45_63_T-1,14,R_G3,
DEU_LocationALower-27_125_T-1,6,R_G3,
DEU_LocationALower-44_225_T-1,13,R_G3,
DEU_LocationALower-45_170_T-1,11,R_G3,
DEU_LocationALower-45_170_T-1,13,R_G3,
DEU_LocationALower-45_170_T-1,14,R_G3,
DEU_LocationALower-45_170_T-1,15,R_G3,
DEU_LocationALower-30_109_T-1,9,R_G3,
DEU_LocationCUpper-6_1_T-1,7,R_G3,
DEU_LocationALower-50_276_T-1,13,R_G3,
DEU_LocationALower-50_276_T-1,24,R_G3,
DEU_LocationFLower-60_220_T-1,5,R_G3,
DEU_LocationALower-51_241_T-1,7,R_G3,
DEU_LocationALower-51_241_T-1,17,R_G3,
DEU_LocationFUpper-58_16_T-1,11,R_G3,
DEU_LocationALower-56_224_T-1,13,R_G3,
DEU_LocationALower-56_224_T-1,19,R_G3,
DEU_LocationFLower-60_48_T-1,10,R_G3,
DEU_LocationALower-48_270_T-1,8,R_G3,
DEU_LocationALower-48_270_T-1,20,R_G3,
DEU_LocationALower-11_32_T-1,11,R_G3,
DEU_LocationALower-11_32_T-1,12,R_G3,
DEU_LocationAUpper-27_209_T-1,6,R_G3,
DEU_LocationAUpper-33_70_T-1,6,R_G3,
DEU_LocationALower-32_93_T-1,9,R_G3,
DEU_LocationAUpper-53_133_T-1,24,R_G3,
DEU_LocationELower-23_197_T-1,7,R_G3,
DEU_LocationALower-25_150_T-1,12,R_G3,
DEU_LocationEUpper-19_120_T-1,8,R_G3,
DEU_LocationALower-25_179_T-1,17,R_G3,
DEU_LocationALower-42_101_T-1,12,R_G3,
DEU_LocationALower-35_254_T-1,8,R_G3,
DEU_LocationAUpper-52_85_T-1,19,R_G3,
DEU_LocationALower-11_103_T-1,13,R_G3,
DEU_LocationALower-52_30_T-1,11,R_G3,
DEU_LocationALower-37_149_T-1,8,R_G3,
DEU_LocationALower-51_64_T-1,7,R_G3,
DEU_LocationALower-51_64_T-1,17,R_G3,
DEU_LocationCUpper-6_296_T-1,7,R_G1,R_G3
DEU_LocationALower-31_82_T-1,11,R_G3,
DEU_LocationALower-31_82_T-1,12,R_G3,
DEU_LocationDUpper-8_194_T-1,8,R_G3,
DEU_LocationALower-12_54_T-1,7,R_G3,
DEU_LocationALower-12_54_T-1,11,R_G3,
DEU_LocationAUpper-55_235_T-1,6,R_G3,
DEU_LocationAUpper-42_43_T-1,8,R_G3,
DEU_LocationALower-44_281_T-1,12,R_G3,
DEU_LocationALower-44_281_T-1,17,R_G3,
DEU_LocationALower-30_103_T-1,5,R_G3,
DEU_LocationALower-30_103_T-1,13,R_G3,
DEU_LocationALower-30_103_T-1,15,R_G3,
DEU_LocationAUpper-27_167_T-1,12,R_G3,
DEU_LocationALower-29_113_T-1,9,R_G3,
DEU_LocationAUpper-46_55_T-1,15,R_G3,
DEU_LocationALower-57_166_T-1,6,R_G3,
DEU_LocationALower-40_177_T-1,16,R_G3,
DEU_LocationALower-40_177_T-1,18,R_G3,
DEU_LocationALower-40_177_T-1,20,R_G3,
DEU_LocationALower-37_118_T-1,7,R_G3,
DEU_LocationALower-50_270_T-1,6,R_G3,
DEU_LocationALower-42_244_T-1,7,R_G3,
DEU_LocationALower-42_244_T-1,9,R_G3,
DEU_LocationALower-49_161_T-1,18,R_G3,
DEU_LocationALower-49_161_T-1,20,R_G3,
DEU_LocationALower-31_259_T-1,5,R_G3,
DEU_LocationALower-52_20_T-1,16,R_G3,
DEU_LocationCLower-5_159_T-1,5,R_G3,
DEU_LocationCLower-5_159_T-1,6,R_G3,
DEU_LocationDUpper-9_108_T-1,12,R_G3,
DEU_LocationALower-39_286_T-1,10,R_G3,
DEU_LocationALower-56_111_T-1,7,R_G3,
DEU_LocationALower-56_111_T-1,8,R_G3,
DEU_LocationALower-56_111_T-1,13,R_G3,
DEU_LocationALower-50_104_T-1,15,R_G3,
DEU_LocationDUpper-9_136_T-1,8,R_G3,
DEU_LocationALower-49_219_T-1,12,R_G3,
DEU_LocationALower-36_66_T-1,9,R_G3,
DEU_LocationALower-48_33_T-1,15,R_G3,
DEU_LocationALower-48_33_T-1,17,R_G3,
DEU_LocationALower-25_90_T-1,11,R_G3,
DEU_LocationALower-48_159_T-1,17,R_G3,
DEU_LocationALower-55_91_T-1,7,R_G3,
DEU_LocationALower-55_91_T-1,9,R_G3,
DEU_LocationALower-53_187_T-1,11,R_G3,
DEU_LocationALower-53_187_T-1,22,R_G3,
DEU_LocationALower-43_33_T-1,10,R_G3,
DEU_LocationALower-12_63_T-1,20,R_G3,
DEU_LocationALower-55_110_T-1,13,R_G3,
DEU_LocationALower-55_110_T-1,16,R_G3,
DEU_LocationALower-42_171_T-1,10,R_G3,
DEU_LocationALower-42_171_T-1,14,R_G3,
DEU_LocationALower-35_19_T-1,27,R_G3,
DEU_LocationALower-39_170_T-1,6,R_G3,
DEU_LocationALower-40_147_T-1,17,R_G3,
DEU_LocationALower-51_52_T-1,5,R_G3,
DEU_LocationALower-51_52_T-1,17,R_G3,
DEU_LocationALower-32_84_T-1,10,R_G3,
DEU_LocationALower-32_84_T-1,13,R_G1,R_G3
DEU_LocationALower-32_84_T-1,14,R_G3,
DEU_LocationALower-46_243_T-1,14,R_G3,
DEU_LocationALower-53_8_T-1,14,R_G3,
DEU_LocationALower-55_39_T-1,12,R_G3,
DEU_LocationALower-55_39_T-1,13,R_G3,
DEU_LocationALower-55_39_T-1,15,R_G3,
DEU_LocationALower-49_226_T-1,17,R_G3,
DEU_LocationALower-57_88_T-1,14,R_G3,
DEU_LocationALower-57_88_T-1,16,R_G3,
DEU_LocationALower-42_196_T-1,7,R_G3,
DEU_LocationALower-42_196_T-1,9,R_G3,
DEU_LocationALower-42_196_T-1,12,R_G3,
DEU_LocationALower-42_196_T-1,15,R_G3,
DEU_LocationAUpper-30_157_T-1,11,R_G3,
DEU_LocationAUpper-51_53_T-1,6,R_G3,
DEU_LocationALower-43_215_T-1,11,R_G3,
DEU_LocationALower-43_215_T-1,12,R_G3,
DEU_LocationALower-43_215_T-1,22,R_G3,
DEU_LocationALower-39_40_T-1,11,R_G3,
DEU_LocationALower-38_139_T-1,6,R_G3,
DEU_LocationALower-38_139_T-1,12,R_G3,
DEU_LocationFLower-60_87_T-1,5,R_G3,
DEU_LocationAUpper-50_231_T-1,9,R_G3,
DEU_LocationALower-47_54_T-1,9,R_G3,
DEU_LocationALower-47_54_T-1,12,R_G3,
DEU_LocationALower-44_14_T-1,5,R_G3,
DEU_LocationALower-44_14_T-1,6,R_G3,
DEU_LocationALower-44_14_T-1,7,R_G3,
DEU_LocationALower-50_91_T-1,19,R_G3,
DEU_LocationAUpper-13_208_T-1,14,R_G3,
DEU_LocationAUpper-13_208_T-1,15,R_G3,
DEU_LocationAUpper-30_173_T-1,11,R_G3,
DEU_LocationALower-56_136_T-1,14,R_G3,
DEU_LocationALower-44_222_T-1,15,R_G3,
DEU_LocationAUpper-38_202_T-1,6,R_G3,
DEU_LocationALower-41_249_T-1,7,R_G3,
DEU_LocationALower-14_13_T-1,7,R_G3,
DEU_LocationALower-14_13_T-1,14,R_G3,
DEU_LocationALower-14_13_T-1,15,R_G3,
DEU_LocationALower-39_289_T-1,18,R_G3,
DEU_LocationALower-50_250_T-1,16,R_G1,R_G3
DEU_LocationALower-50_250_T-1,17,R_G3,
DEU_LocationALower-53_131_T-1,9,R_G3,
DEU_LocationELower-18_26_T-1,9,R_G3,
DEU_LocationALower-25_108_T-1,15,R_G3,
DEU_LocationALower-45_3_T-1,5,R_G3,
DEU_LocationALower-45_3_T-1,8,R_G3,
DEU_LocationALower-45_3_T-1,9,R_G3,
DEU_LocationALower-45_3_T-1,11,R_G3,
DEU_LocationALower-50_156_T-1,13,R_G3,
DEU_LocationALower-40_250_T-1,9,R_G3,
DEU_LocationALower-40_250_T-1,11,R_G3,
DEU_LocationAUpper-29_226_T-1,9,R_G3,
DEU_LocationAUpper-29_226_T-1,12,R_G3,
DEU_LocationAUpper-29_226_T-1,13,R_G3,
DEU_LocationALower-49_222_T-1,9,R_G3,
DEU_LocationALower-34_184_T-1,20,R_G3,
DEU_LocationBLower-1_186_T-1,8,R_G3,
DEU_LocationALower-45_100_T-1,8,R_G3,
DEU_LocationALower-29_178_T-1,11,R_G3,
DEU_LocationALower-29_178_T-1,19,R_G3,
DEU_LocationALower-54_19_T-1,20,R_G1,R_G3
DEU_LocationALower-56_60_T-1,16,R_G3,
DEU_LocationALower-56_60_T-1,20,R_G3,
DEU_LocationALower-28_262_T-1,10,R_G3,
DEU_LocationALower-53_240_T-1,10,R_G3,
DEU_LocationALower-53_179_T-1,11,R_G3,
DEU_LocationALower-53_179_T-1,12,R_G3,
DEU_LocationALower-55_83_T-1,6,R_G3,
DEU_LocationALower-55_83_T-1,9,R_G3,
DEU_LocationALower-55_83_T-1,11,R_G3,
DEU_LocationAUpper-37_153_T-1,9,R_G3,
DEU_LocationCUpper-4_144_T-1,7,R_G3,
DEU_LocationALower-42_75_T-1,9,R_G3,
DEU_LocationALower-42_75_T-1,10,R_G3,
DEU_LocationALower-51_273_T-1,16,R_G3,
DEU_LocationALower-52_124_T-1,16,R_G3,
DEU_LocationALower-28_252_T-1,10,R_G3,
DEU_LocationALower-28_252_T-1,12,R_G1,R_G3
DEU_LocationALower-28_252_T-1,18,R_G1,R_G3
DEU_LocationALower-55_103_T-1,12,R_G3,
DEU_LocationALower-29_270_T-1,10,R_G3,
DEU_LocationALower-54_228_T-1,10,R_G3,
DEU_LocationAUpper-13_41_T-1,24,R_G3,
DEU_LocationALower-25_210_T-1,15,R_G3,
DEU_LocationALower-39_192_T-1,9,R_G3,
DEU_LocationALower-39_192_T-1,11,R_G3,
DEU_LocationALower-39_192_T-1,13,R_G3,
DEU_LocationALower-39_192_T-1,14,R_G3,
DEU_LocationALower-39_192_T-1,16,R_G1,R_G3
DEU_LocationALower-47_117_T-1,5,R_G3,
DEU_LocationALower-47_117_T-1,8,R_G3,
DEU_LocationALower-36_13_T-1,9,R_G3,
DEU_LocationALower-36_13_T-1,15,R_G3,
DEU_LocationALower-46_60_T-1,5,R_G3,
DEU_LocationALower-46_60_T-1,21,R_G3,
DEU_LocationALower-42_163_T-1,12,R_G3,
DEU_LocationALower-42_163_T-1,22,R_G3,
DEU_LocationALower-42_163_T-1,23,R_G3,
DEU_LocationBLower-1_127_T-1,10,R_G3,
DEU_LocationELower-18_136_T-1,5,R_G3,
DEU_LocationALower-38_63_T-1,8,R_G3,
DEU_LocationALower-38_63_T-1,12,R_G3,
DEU_LocationALower-44_97_T-1,5,R_G3,
DEU_LocationALower-44_97_T-1,8,R_G3,
DEU_LocationALower-44_97_T-1,10,R_G3,
DEU_LocationFLower-60_199_T-1,10,R_G3,
DEU_LocationAUpper-47_101_T-1,10,R_G3,
DEU_LocationALower-42_240_T-1,11,R_G3,
DEU_LocationALower-25_140_T-1,18,R_G3,
DEU_LocationALower-54_42_T-1,11,R_G3,
DEU_LocationAUpper-53_45_T-1,8,R_G3,
DEU_LocationALower-39_271_T-1,12,R_G3,
DEU_LocationALower-39_271_T-1,14,R_G3,
DEU_LocationALower-39_271_T-1,15,R_G3,
DEU_LocationALower-48_20_T-1,16,R_G3,
DEU_LocationALower-40_143_T-1,5,R_G3,
DEU_LocationALower-40_143_T-1,8,R_G3,
DEU_LocationALower-40_143_T-1,14,R_G3,
DEU_LocationALower-45_89_T-1,8,R_G3,
DEU_LocationALower-45_89_T-1,9,R_G3,
DEU_LocationALower-43_234_T-1,13,R_G3,
DEU_LocationALower-43_234_T-1,14,R_G3,
DEU_LocationALower-43_234_T-1,15,R_G3,
DEU_LocationALower-43_234_T-1,16,R_G1,R_G3
DEU_LocationFLower-59_29_T-1,8,R_G3,
DEU_LocationALower-50_220_T-1,14,R_G3,
DEU_LocationCLower-5_69_T-1,5,R_G3,
DEU_LocationCLower-5_168_T-1,6,R_G3,
DEU_LocationALower-14_51_T-1,12,R_G3,
DEU_LocationALower-14_51_T-1,14,R_G3,
DEU_LocationALower-36_166_T-1,8,R_G3,
DEU_LocationALower-36_166_T-1,13,R_G3,
DEU_LocationALower-55_202_T-1,12,R_G3,
DEU_LocationALower-12_9_T-1,23,R_G3,
DEU_LocationAUpper-48_32_T-1,10,R_G3,
DEU_LocationALower-47_129_T-1,12,R_G3,
DEU_LocationALower-41_275_T-1,8,R_G3,
DEU_LocationALower-41_169_T-1,6,R_G3,
DEU_LocationALower-41_169_T-1,7,R_G3,
DEU_LocationALower-56_191_T-1,13,R_G3,
DEU_LocationALower-48_38_T-1,7,R_G3,
DEU_LocationALower-48_38_T-1,9,R_G3,
DEU_LocationALower-56_26_T-1,9,R_G3,
DEU_LocationAUpper-44_240_T-1,13,R_G3,
DEU_LocationAUpper-44_240_T-1,15,R_G3,
DEU_LocationALower-28_142_T-1,7,R_G3,
DEU_LocationALower-53_255_T-1,15,R_G3,
DEU_LocationALower-13_13_T-1,10,R_G3,
DEU_LocationAUpper-49_36_T-1,9,R_G3,
DEU_LocationALower-40_77_T-1,9,R_G3,
DEU_LocationALower-40_152_T-1,6,R_G3,
DEU_LocationEUpper-23_101_T-1,7,R_G3,
DEU_LocationFLower-60_70_T-1,9,R_G3,
DEU_LocationFLower-60_70_T-1,12,R_G3,
DEU_LocationALower-47_241_T-1,9,R_G3,
DEU_LocationALower-42_141_T-1,8,R_G3,
DEU_LocationALower-40_81_T-1,10,R_G3,
DEU_LocationALower-48_84_T-1,16,R_G3,
DEU_LocationALower-48_84_T-1,24,R_G3,
DEU_LocationALower-27_28_T-1,26,R_G3,
DEU_LocationALower-49_22_T-1,6,R_G3,
DEU_LocationALower-49_22_T-1,14,R_G3,
DEU_LocationAUpper-36_259_T-1,12,R_G3,
DEU_LocationALower-55_115_T-1,13,R_G3,
DEU_LocationALower-55_115_T-1,21,R_G3,
DEU_LocationALower-29_50_T-1,10,R_G3,
DEU_LocationALower-41_151_T-1,8,R_G3,
DEU_LocationALower-41_151_T-1,11,R_G3,
DEU_LocationALower-41_151_T-1,13,R_G3,
DEU_LocationALower-50_118_T-1,9,R_G3,
DEU_LocationALower-55_102_T-1,14,R_G3,
DEU_LocationALower-33_36_T-1,10,R_G3,
DEU_LocationELower-23_127_T-1,13,R_G3,
DEU_LocationDLower-7_43_T-1,11,R_G3,
DEU_LocationAUpper-52_211_T-1,17,R_G3,
DEU_LocationALower-38_65_T-1,15,R_G3,
DEU_LocationELower-20_184_T-1,11,R_G3,
DEU_LocationALower-49_114_T-1,12,R_G3,
DEU_LocationALower-44_38_T-1,7,R_G3,
DEU_LocationALower-44_38_T-1,16,R_G3,
DEU_LocationALower-56_73_T-1,10,R_G3,
DEU_LocationALower-56_73_T-1,13,R_G3,
DEU_LocationALower-56_73_T-1,14,R_G3,
DEU_LocationALower-56_73_T-1,15,R_G3,
DEU_LocationALower-30_77_T-1,18,R_G3,
DEU_LocationAUpper-54_50_T-1,17,R_G3,
DEU_LocationCLower-4_244_T-1,10,R_G3,
DEU_LocationALower-33_98_T-1,12,R_G3,
DEU_LocationALower-33_98_T-1,20,R_G3,
DEU_LocationALower-33_98_T-1,22,R_G3,
DEU_LocationAUpper-13_121_T-1,7,R_G3,
DEU_LocationALower-50_248_T-1,7,R_G3,
DEU_LocationALower-50_248_T-1,20,R_G3,
DEU_LocationALower-51_231_T-1,14,R_G3,
DEU_LocationALower-51_231_T-1,19,R_G3,
DEU_LocationFLower-58_31_T-1,8,R_G1,R_G3
DEU_LocationFLower-58_31_T-1,10,R_G3,
DEU_LocationALower-45_221_T-1,14,R_G3,
DEU_LocationDLower-10_60_T-1,8,R_G3,
DEU_LocationALower-36_44_T-1,16,R_G3,
DEU_LocationALower-48_119_T-1,16,R_G3,
DEU_LocationCUpper-4_77_T-1,8,R_G3,
DEU_LocationCUpper-4_77_T-1,9,R_G3,
DEU_LocationALower-56_216_T-1,14,R_G3,
DEU_LocationALower-27_103_T-1,14,R_G3,
DEU_LocationAUpper-38_75_T-1,18,R_G3,
DEU_LocationALower-11_109_T-1,7,R_G3,
DEU_LocationCUpper-4_265_T-1,6,R_G3,
DEU_LocationALower-45_33_T-1,6,R_G3,
DEU_LocationALower-45_33_T-1,14,R_G3,
DEU_LocationALower-45_33_T-1,19,R_G3,
DEU_LocationALower-45_33_T-1,22,R_G3,
DEU_LocationALower-30_242_T-1,8,R_G3,
DEU_LocationALower-30_242_T-1,13,R_G3,
DEU_LocationALower-30_242_T-1,14,R_G3,
DEU_LocationALower-30_242_T-1,17,R_G3,
DEU_LocationALower-30_242_T-1,19,R_G3,
DEU_LocationALower-41_29_T-1,9,R_G3,
DEU_LocationALower-31_71_T-1,5,R_G3,
DEU_LocationALower-31_71_T-1,8,R_G3,
DEU_LocationAUpper-51_42_T-1,10,R_G3,
DEU_LocationAUpper-51_42_T-1,14,R_G3,
DEU_LocationAUpper-28_236_T-1,7,R_G3,
DEU_LocationALower-34_13_T-1,7,R_G3,
DEU_LocationALower-34_13_T-1,10,R_G3,
DEU_LocationALower-45_50_T-1,12,R_G3,
DEU_LocationALower-45_50_T-1,13,R_G3,
DEU_LocationALower-48_187_T-1,19,R_G3,
DEU_LocationAUpper-34_200_T-1,13,R_G3,
DEU_LocationALower-33_129_T-1,6,R_G3,
DEU_LocationALower-13_100_T-1,8,R_G3,
DEU_LocationALower-13_100_T-1,9,R_G3,
DEU_LocationDLower-10_36_T-1,10,R_G3,
DEU_LocationDLower-10_36_T-1,13,R_G3,
DEU_LocationAUpper-28_68_T-1,8,R_G3,
DEU_LocationALower-43_107_T-1,14,R_G3,
DEU_LocationAUpper-35_266_T-1,7,R_G3,
DEU_LocationALower-48_129_T-1,17,R_G3,
DEU_LocationALower-31_124_T-1,6,R_G3,
DEU_LocationFLower-60_210_T-1,4,R_G3,
DEU_LocationALower-13_22_T-1,25,R_G3,
DEU_LocationALower-51_118_T-1,8,R_G3,
DEU_LocationALower-51_118_T-1,9,R_G3,
DEU_LocationALower-51_118_T-1,12,R_G3,
DEU_LocationAUpper-31_27_T-1,25,R_G3,
DEU_LocationALower-14_202_T-1,8,R_G3,
DEU_LocationALower-57_129_T-1,8,R_G3,
DEU_LocationALower-11_149_T-1,10,R_G3,
DEU_LocationALower-11_149_T-1,11,R_G3,
DEU_LocationALower-47_211_T-1,15,R_G3,
DEU_LocationDLower-7_123_T-1,13,R_G3,
DEU_LocationALower-32_150_T-1,5,R_G3,
DEU_LocationAUpper-27_170_T-1,17,R_G3,
DEU_LocationALower-31_206_T-1,7,R_G3,
DEU_LocationAUpper-49_197_T-1,10,R_G3,
DEU_LocationAUpper-49_197_T-1,11,R_G3,
DEU_LocationALower-40_129_T-1,18,R_G1,R_G3
DEU_LocationALower-45_238_T-1,25,R_G3,
DEU_LocationALower-51_44_T-1,12,R_G3,
DEU_LocationAUpper-33_185_T-1,5,R_G3,
DEU_LocationALower-34_49_T-1,10,R_G1,R_G3
DEU_LocationALower-13_6_T-1,10,R_G3,
DEU_LocationALower-13_6_T-1,13,R_G3,
DEU_LocationALower-13_6_T-1,15,R_G3,
DEU_LocationALower-39_97_T-1,10,R_G3,
DEU_LocationALower-14_22_T-1,12,R_G3,
DEU_LocationALower-14_22_T-1,17,R_G3,
DEU_LocationALower-57_17_T-1,9,R_G3,
DEU_LocationALower-57_17_T-1,11,R_G3,
DEU_LocationALower-11_1_T-1,6,R_G3,
DEU_LocationALower-11_1_T-1,7,R_G3,
DEU_LocationALower-11_1_T-1,9,R_G3,
DEU_LocationALower-11_1_T-1,11,R_G3,
DEU_LocationALower-11_1_T-1,12,R_G3,
DEU_LocationALower-11_1_T-1,13,R_G3,
DEU_LocationALower-11_1_T-1,14,R_G3,
DEU_LocationALower-39_284_T-1,14,R_G3,
DEU_LocationAUpper-28_56_T-1,16,R_G1,R_G3
DEU_LocationAUpper-28_56_T-1,17,R_G3,
DEU_LocationALower-55_128_T-1,12,R_G3,
DEU_LocationALower-55_128_T-1,14,R_G1,R_G3
DEU_LocationALower-44_255_T-1,11,R_G3,
DEU_LocationALower-44_255_T-1,12,R_G3,
DEU_LocationALower-44_255_T-1,15,R_G3,
DEU_LocationAUpper-30_48_T-1,9,R_G3,
DEU_LocationALower-48_109_T-1,7,R_G3,
DEU_LocationALower-48_109_T-1,14,R_G3,
DEU_LocationBLower-3_93_T-1,8,R_G3,
DEU_LocationALower-51_163_T-1,7,R_G3,
DEU_LocationALower-51_163_T-1,21,R_G3,
DEU_LocationALower-35_207_T-1,6,R_G3,
DEU_LocationALower-35_207_T-1,8,R_G3,
DEU_LocationALower-38_130_T-1,15,R_G3,
DEU_LocationAUpper-43_223_T-1,18,R_G3,
DEU_LocationALower-44_257_T-1,8,R_G3,
DEU_LocationALower-44_257_T-1,10,R_G3,
DEU_LocationALower-44_257_T-1,11,R_G3,
DEU_LocationALower-44_257_T-1,16,R_G3,
DEU_LocationBLower-3_181_T-1,5,R_G3,
DEU_LocationALower-30_19_T-1,18,R_G3,
DEU_LocationALower-48_192_T-1,24,R_G3,
DEU_LocationCLower-4_7_T-1,9,R_G3,
DEU_LocationAUpper-31_61_T-1,7,R_G3,
DEU_LocationAUpper-13_93_T-1,17,R_G3,
DEU_LocationALower-43_93_T-1,8,R_G3,
DEU_LocationALower-43_93_T-1,12,R_G3,
DEU_LocationALower-36_132_T-1,7,R_G3,
DEU_LocationALower-38_220_T-1,6,R_G3,
DEU_LocationALower-35_58_T-1,10,R_G3,
DEU_LocationALower-35_58_T-1,11,R_G3,
DEU_LocationALower-35_58_T-1,14,R_G3,
DEU_LocationALower-35_58_T-1,15,R_G3,
DEU_LocationEUpper-24_93_T-1,5,R_G3,
DEU_LocationALower-45_155_T-1,14,R_G3,
DEU_LocationBLower-3_129_T-1,6,R_G3,
DEU_LocationALower-41_164_T-1,11,R_G3,
DEU_LocationALower-41_164_T-1,17,R_G3,
DEU_LocationALower-35_46_T-1,10,R_G3,
DEU_LocationALower-49_59_T-1,9,R_G3,
DEU_LocationALower-46_244_T-1,7,R_G3,
DEU_LocationALower-46_244_T-1,11,R_G3,
DEU_LocationALower-57_11_T-1,12,R_G3,
DEU_LocationALower-41_149_T-1,9,R_G3,
DEU_LocationALower-41_149_T-1,11,R_G3,
DEU_LocationALower-41_149_T-1,14,R_G3,
DEU_LocationALower-40_74_T-1,12,R_G3,
DEU_LocationALower-40_74_T-1,17,R_G3,
DEU_LocationALower-52_16_T-1,15,R_G3,
DEU_LocationALower-31_143_T-1,13,R_G3,
DEU_LocationAUpper-57_212_T-1,20,R_G3,
DEU_LocationDUpper-7_110_T-1,10,R_G3,
DEU_LocationCUpper-4_160_T-1,9,R_G3,
DEU_LocationDLower-10_117_T-1,9,R_G3,
DEU_LocationALower-48_214_T-1,8,R_G3,
DEU_LocationALower-48_214_T-1,16,R_G3,
