scenario_id,relative_path,used_by,source_path,size_bytes,sha256
DEU_AachenBendplatz-1_134560_T-4579,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_134560_T-4579.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_134560_T-4579.xml,168763,71b74faa28c27a59dc4a29c8a2c379141326602c63dfed76dd15671045888418
DEU_AachenBendplatz-1_13560_T-579,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_13560_T-579.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_13560_T-579.xml,177676,5d3510f4b0e2a2e98640f5065f4dc9dd8db67cc84406343a013afc58ed6f116c
DEU_AachenBendplatz-1_141560_T-1579,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_141560_T-1579.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_141560_T-1579.xml,209558,f516ea1baf17ecdb314fc61bdb1ac0de236e74b0c57ff080638fb5c3ed42a8d9
DEU_AachenBendplatz-1_143120_T-3139,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_143120_T-3139.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_143120_T-3139.xml,162186,e52d634be04156c5825672f233941a3b2ccdabd7147ad3ac50c97f04cd731bae
DEU_AachenBendplatz-1_143500_T-3519,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_143500_T-3519.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_143500_T-3519.xml,229759,7681bff930b351f8bf5d395109a6aa8ebb75905fc27da95a118b7d7670437daa
DEU_AachenBendplatz-1_151160_T-1179,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_151160_T-1179.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_151160_T-1179.xml,244092,0a35b54955cf67c7e8c82a0ea45ff743782082c54aa743045622abf680ed7f59
DEU_AachenBendplatz-1_151840_T-1859,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_151840_T-1859.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_151840_T-1859.xml,180585,2e4be63ee6d0e2db54607c8d0cf689fbed82fd92c96cf68368a51fc95316620e
DEU_AachenBendplatz-1_152880_T-2899,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_152880_T-2899.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_152880_T-2899.xml,213582,79b81ba1740aef7641e7fc8498eb6abf008a025a3d0bd57ec3da0aa6fe73402b
DEU_AachenBendplatz-1_153320_T-3339,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_153320_T-3339.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_153320_T-3339.xml,138349,e9b387bc2414c0a8a0060fe9d2e77ecb9df556a6fdbdcae179ca255b918357bd
DEU_AachenBendplatz-1_153880_T-3899,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_153880_T-3899.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_153880_T-3899.xml,193109,4964097422b1774cbc1562da45852074696be5e7619ce3dfb7539ff8113723ce
DEU_AachenBendplatz-1_154400_T-4419,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_154400_T-4419.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_154400_T-4419.xml,156695,d9618750b8cc2a158eac7b5c3ddb0adcc2bb058183991382565250bf6c3563ee
DEU_AachenBendplatz-1_161740_T-1759,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_161740_T-1759.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_161740_T-1759.xml,135557,e48dfcb998e4901371716ceb4d3f5d83ed3b238f6168f0b385e3ea61eee9b7e5
DEU_AachenBendplatz-1_163620_T-3639,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_163620_T-3639.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_163620_T-3639.xml,164794,babba1da1a993f6a60cc80ccb806a0e00fe3009e0cdbc99adf22e65682cd1c14
DEU_AachenBendplatz-1_172060_T-2079,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_172060_T-2079.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_172060_T-2079.xml,263602,a552736a19ff20da067e8c467b646081032257aa1ace8089a83dc6223e14d560
DEU_AachenBendplatz-1_173000_T-3019,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_173000_T-3019.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_173000_T-3019.xml,290942,73310a5a6f2eddd3058d54738b85e3a16f96536d71e724842c0c1d005023de83
DEU_AachenBendplatz-1_173820_T-3839,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_173820_T-3839.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_173820_T-3839.xml,207342,0d100f009d609768d296edf994255408412dec2ce3abee02d038b8e66312e93d
DEU_AachenBendplatz-1_174300_T-4319,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_174300_T-4319.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_174300_T-4319.xml,250024,65bd36e5e7da9d906acc55aedecf593a9a066cd5299364faee9f560264a4203f
DEU_AachenBendplatz-1_174820_T-4839,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_174820_T-4839.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_174820_T-4839.xml,209515,e158ed7798c4e31a18a1cd041451c0f0372de59d0afa9a11d3289ac0ea69ea09
DEU_AachenBendplatz-1_1760_T-79,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_1760_T-79.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_1760_T-79.xml,210292,bfdca1c73da5442c7e170f290a7f4ca744677181462b7c2e11650a84f0b6f33e
DEU_AachenBendplatz-1_7140_T-159,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_7140_T-159.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_7140_T-159.xml,157562,eb1d9eb7915a3361d5f1369d9ee556b0bd636820772f9183363a0c4c2abf7c54
DEU_AachenBendplatz-1_7180_T-199,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_7180_T-199.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_7180_T-199.xml,160910,41c31fd6488381da6e7088182002a06f1fdc884a6b7b68653d2d6c931418917d
DEU_AachenBendplatz-1_72340_T-2359,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_72340_T-2359.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_72340_T-2359.xml,185280,7899475c1cb7d4f900747a584e21dcdd001fa0cd9622396662d2a69c8bf1b0ae
DEU_AachenBendplatz-1_73340_T-3359,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_73340_T-3359.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_73340_T-3359.xml,177205,b4c8121347448947fe33b7f840d6ef8db4d38bc07782698bb4f5ba20b60b1fe4
DEU_AachenBendplatz-1_74540_T-4559,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_74540_T-4559.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_74540_T-4559.xml,134041,6d90248e1fd0cfd6ed3a3d833e043654d4eeec9798622880847e34fae4a746b2
DEU_AachenBendplatz-1_83420_T-3439,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_83420_T-3439.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_83420_T-3439.xml,149354,3a5c516681a7d43045ae973aa4c12c76a3ba6395c7cd8399f9e4501befccbf30
DEU_AachenBendplatz-1_83880_T-3899,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_83880_T-3899.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_83880_T-3899.xml,180207,4fa39d4919f7a6bd0707a49b2f2fff8806a5b249cb0d4885108d85387f8591f3
DEU_AachenBendplatz-1_84360_T-4379,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_84360_T-4379.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_84360_T-4379.xml,161049,a8c434a30187ab61d6a13ace2184b0e0e846f0700869e4ab2ee922315c7f8fcb
DEU_AachenBendplatz-1_8620_T-639,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_8620_T-639.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_8620_T-639.xml,167936,8bedd61875b38f0cb5573441b2c3ce58aca2073d48d25df40de31ebc09254079
DEU_AachenBendplatz-1_91680_T-1699,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_91680_T-1699.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_91680_T-1699.xml,140159,c84e3107cb9ba88ac4e5913800e9ca006ce6f32821b1a9ee37585cfd9015897e
DEU_AachenBendplatz-1_92260_T-2279,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenBendplatz-1_92260_T-2279.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenBendplatz-1_92260_T-2279.xml,153791,59c225d4fa023cb2f7fc4545eb57ee820c9d5a31757ea0b6533de6a9b94a4f9c
DEU_AachenFrankenburg-1_183000_T-3019,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_183000_T-3019.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_183000_T-3019.xml,385860,d9067a93945dd0ef8e9e6f6332293481f32873decb78bf6a4ad9835211359525
DEU_AachenFrankenburg-1_183020_T-3039,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_183020_T-3039.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_183020_T-3039.xml,362395,f735070147c8c6af029cff845dd66935a6cac4e2f8739a97e77a795a62362a4a
DEU_AachenFrankenburg-1_183920_T-3939,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_183920_T-3939.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_183920_T-3939.xml,305605,901348253bc9bdb1ab695db14dda291669d9fea226a1f0200f312f2b7379a897
DEU_AachenFrankenburg-1_183940_T-3959,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_183940_T-3959.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_183940_T-3959.xml,341718,866d6bd8a5a861017fed61681fa222b058436a0bec143ad079496e59644344ac
DEU_AachenFrankenburg-1_184840_T-4859,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_184840_T-4859.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_184840_T-4859.xml,405477,2369ee298a215b9d6480379f42af108193ff2f96a7863ec039ed27436bf4b2cf
DEU_AachenFrankenburg-1_193620_T-3639,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_193620_T-3639.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_193620_T-3639.xml,323006,4aa7ed43d9e3012e7f3aef2d368b840293f7d6f57daf9d3450791a280954e085
DEU_AachenFrankenburg-1_194200_T-4219,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_194200_T-4219.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_194200_T-4219.xml,303130,756d6321481b5fe4a54ac676eb5c0adbddfb26914e06016180cab571589534be
DEU_AachenFrankenburg-1_194240_T-4259,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_194240_T-4259.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_194240_T-4259.xml,348707,5df35356106bbf669f4c101a6e8c43fe64b0c27818ad54abafd523a4974adb91
DEU_AachenFrankenburg-1_19980_T-999,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_19980_T-999.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_19980_T-999.xml,351195,12ced72ead7f5ded32c14e0fb14a635e46e47b2f45918194891f24398895a3bb
DEU_AachenFrankenburg-1_20100_T-119,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_20100_T-119.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_20100_T-119.xml,349933,16930bde93805e66f05b2d0d2350408787244da8761e44295bd3d56c164bb2fe
DEU_AachenFrankenburg-1_202240_T-2259,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_202240_T-2259.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_202240_T-2259.xml,305156,90f890e652a8122fcac7ab2cc6559d3f2750dd42c1f41e046d7616a54148a84e
DEU_AachenFrankenburg-1_202720_T-2739,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_202720_T-2739.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_202720_T-2739.xml,336645,68c1c4a6a010bd8e15a669386dfc12198b15e43c359df931f169e8d4a128d30f
DEU_AachenFrankenburg-1_202900_T-2919,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_202900_T-2919.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_202900_T-2919.xml,332621,7e51fd0a8f92c250c10c3df37650bff8890ecebd74aa59e1f180417311df0fb6
DEU_AachenFrankenburg-1_206360_T-6379,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_206360_T-6379.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_206360_T-6379.xml,374264,9306e8ed7b3ff01d36ebd5c803b5dfcd11a9d355a9b769aebe99d4970edfd739
DEU_AachenFrankenburg-1_211260_T-1279,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_211260_T-1279.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_211260_T-1279.xml,405216,30222b11474fc0962235ea7d1db915f135c4701a06c124f4ca1f9cc1effcaa05
DEU_AachenFrankenburg-1_211520_T-1539,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_211520_T-1539.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_211520_T-1539.xml,379502,65cf6c6f7c2d8c0aeaaa05181d8be8cdb8b5b77e23c39c43ddda54560a314a40
DEU_AachenFrankenburg-1_2120_T-39,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_2120_T-39.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_2120_T-39.xml,411275,1030713da66be739038919bf90c5d0a06b1ecb0703c584802d3925df2cf90fee
DEU_AachenFrankenburg-1_212700_T-2719,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_212700_T-2719.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_212700_T-2719.xml,408534,4019c47f11e83c1d95943c0aa1ac423a6dd708b570cd85b293ffcf3f05050da4
DEU_AachenFrankenburg-1_213160_T-3179,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_213160_T-3179.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_213160_T-3179.xml,415123,18048c92aa681595be1f23d266c2634554003ffa508b4b6a1eb73d943a4ac247
DEU_AachenFrankenburg-1_213400_T-3419,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_213400_T-3419.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_213400_T-3419.xml,320982,223e7f35db2c6de13155c8a10769771559f7cbc9ad760de7b4f6e30ac32a5452
DEU_AachenFrankenburg-1_215560_T-5579,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_215560_T-5579.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_215560_T-5579.xml,438203,50ac68a29af3d4f7026f8c18ce58822493290927823459014c4189d6c0d4ff8d
DEU_AachenFrankenburg-1_216200_T-6219,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_216200_T-6219.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_216200_T-6219.xml,401613,c5d2c6d04c971a5d6c2afb380890a4ce773f4f6a188d3531ff522b443d122df4
DEU_AachenFrankenburg-1_221380_T-1399,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_221380_T-1399.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_221380_T-1399.xml,429657,80e1aee5ed279dfb0b7488568247a880a3d4457553b3eeaa361cd3837d8e69e2
DEU_AachenFrankenburg-1_22140_T-159,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_22140_T-159.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_22140_T-159.xml,362544,b089936fa61f73a307dc77498d96c9ee0ea75b5ffe1ed5249a5f354057e5f301
DEU_AachenFrankenburg-1_223120_T-3139,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_223120_T-3139.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_223120_T-3139.xml,447477,51b3b10198dd9ba6e2f22266aa5e7b5a22b8746694ec9e3356cb37188408e7c9
DEU_AachenFrankenburg-1_224460_T-4479,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_224460_T-4479.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_224460_T-4479.xml,325896,4f158b78d552260ed6067f8583dab699ceca29426fe9ea2b1ef4186312575db9
DEU_AachenFrankenburg-1_225080_T-5099,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_225080_T-5099.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_225080_T-5099.xml,336980,bb6432699689735e00b7ad6ce5f178f963f94eaf4a3d93c7505c320feab90ade
DEU_AachenFrankenburg-1_225660_T-5679,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_225660_T-5679.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_225660_T-5679.xml,458733,8b64ac04a0d12234463653718f714273f421d73af9df291b41dfc593eabf05ff
DEU_AachenFrankenburg-1_233380_T-3399,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_233380_T-3399.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_233380_T-3399.xml,416733,8065985203ec82c784ac7b3baeab7ba17f60153ad94d471f58662b447feb52a8
DEU_AachenFrankenburg-1_233960_T-3979,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_233960_T-3979.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_233960_T-3979.xml,413912,46bc3c02db372238781f79037bf416a1157c33cc7107b110b7a62d7e9b2a2175
DEU_AachenFrankenburg-1_234880_T-4899,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_234880_T-4899.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_234880_T-4899.xml,390517,b463e06fa65e1352fc0c3816a4781a8d8a3755b4a1f25eda1c984b9dc9fc081e
DEU_AachenFrankenburg-1_243980_T-3999,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_243980_T-3999.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_243980_T-3999.xml,376154,da9cd833e0170cc9ceaa69a73848544261ecfedd15de2ec02d8dc7647c6731c9
DEU_AachenFrankenburg-1_25120_T-139,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_25120_T-139.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_25120_T-139.xml,334446,379f782369d6c519134c2cdcf08a0eb670110a897d75b97616d624ddf88b50a2
DEU_AachenFrankenburg-1_252140_T-2159,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_252140_T-2159.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_252140_T-2159.xml,321142,4e3f8b339888a8dbdbef07eda3a6eb6a592fcb66e00faed41a4340ed119fafb9
DEU_AachenFrankenburg-1_25240_T-259,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_25240_T-259.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_25240_T-259.xml,371866,16c75e5e9942fd00bbb64ffea44155232e807f161e4f4cfca2f05ea81f59774d
DEU_AachenFrankenburg-1_25280_T-299,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_25280_T-299.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_25280_T-299.xml,384873,08828eeb03ef421e29d45cb5ec77c5e24d46418474802b360b620877f5e9017e
DEU_AachenFrankenburg-1_253060_T-3079,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_253060_T-3079.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_253060_T-3079.xml,341254,2c167820eb50d46976a7794195ccdfb2bd32c10b50e33dfb7208020bba677c75
DEU_AachenFrankenburg-1_254980_T-4999,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_254980_T-4999.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_254980_T-4999.xml,362823,805ea0e1fb2dcdfffa6dd44873625e8e2e72f8e6c645e1f0fed94a0fdf156ebf
DEU_AachenFrankenburg-1_255300_T-5319,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_255300_T-5319.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_255300_T-5319.xml,304354,323d60e636581d93700be62154c517e3de101821a8d46d4c8cdad04a06394238
DEU_AachenFrankenburg-1_255460_T-5479,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_255460_T-5479.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_255460_T-5479.xml,359848,aae4859baa6ec10014a5a8213ada107d8a504e293aa163b862e03bf75159a2e0
DEU_AachenFrankenburg-1_261280_T-1299,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_261280_T-1299.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_261280_T-1299.xml,491793,1afad3f90139d5e743714b6bfcf59482e3d52f4caeebc1fadaac2d675a2cfab0
DEU_AachenFrankenburg-1_26500_T-519,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_26500_T-519.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_26500_T-519.xml,487701,e973d1e1eedaf58cc27963a0895c49b232a4251527f5fa243eec0554bdb1c97b
DEU_AachenFrankenburg-1_26540_T-559,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_26540_T-559.xml,micp;sampling,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_26540_T-559.xml,429124,0553046ac009443bbe961495dee83037684273dacd150d48e42993d8ccad6976
DEU_AachenFrankenburg-1_273460_T-3479,scenarios/experiment_scenarios/ind_converter_2026/DEU_AachenFrankenburg-1_273460_T-3479.xml,historical_results,/data_linux/Lab/highD-cr-scenarios/ind_scenarios_converter_2026_update/DEU_AachenFrankenburg-1_273460_T-3479.xml,540949,bfac04c930bed199452f4b506cafdb23b9575c58e10323f3da7c1255d4699e3f
